hiligaynon_term,english_term,medical_category,severity,triage_level,status
wala ko kasugtan nakuryente ko sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
wala ko kasugtan nautod na tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod na tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod na tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod na tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod na tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan nautod tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
wala ko kasugtan ubo ko kag ginahilanat gid,fever with cough,Respiratory,High,urgent,active
wala ko kasugtan ubo ko kag ginahilanat gid ko,fever with cough,Respiratory,High,urgent,active
wala ko kasugtan ubo ko kag ginahilanat ko gid,fever with cough,Respiratory,High,urgent,active
wala ko kasugtan ubo ko kag ginahilanat man,fever with cough,Respiratory,High,urgent,active
wala ko kasugtan ubo ko kag ginahilanat na gid,fever with cough,Respiratory,High,urgent,active
wala ko kusog,fatigue,General,Medium,routine,active
wala ko mabatyag batiis ko,leg numbness,Neurological,Medium,urgent,active
wala ko mabatyag buuk ko,arm numbness,Neurological,Medium,urgent,active
wala ko mabatyag kamot ko,hand numbness,Neurological,Medium,urgent,active
wala ko mabatyag lawas ko,body numbness,Neurological,Medium,urgent,active
wala ko mabatyag tiil ko,foot numbness,Neurological,Medium,urgent,active
wala ko mabatyag tudlo ko,finger numbness,Neurological,Medium,urgent,active
wala ko maka-agi sang naguyam,post-seizure confusion,Neurological,High,emergency,active
wala ko maka-agom,missed period,Obstetric,Low,routine,active
wala ko maka-amim,loss of smell,ENT,Medium,routine,active
wala ko maka-dungog,hearing loss,ENT,Medium,urgent,active
wala ko maka-ginhawa tungod sa pagkaon,choking,Emergency,Critical,emergency,active
wala ko maka-hambal maayo,speech difficulty,Neurological,Critical,emergency,active
wala ko maka-ihi,urinary retention,Urinary,High,emergency,active
wala ko maka-inom tubig,dehydration,Gastrointestinal,High,urgent,active
wala ko maka-tulog,insomnia,Mental Health,Low,routine,active
wala ku kasugtan budlay gid ko magginhawa subong gid,difficulty breathing,Respiratory,Critical,emergency,active
wala ku kasugtan budlay gid ko magginhawa subong gid ko,difficulty breathing,Respiratory,Critical,emergency,active
wala ku kasugtan budlay gid ko magginhawa subong ko gid,difficulty breathing,Respiratory,Critical,emergency,active
wala ku kasugtan budlay gid ko magginhawa subong man,difficulty breathing,Respiratory,Critical,emergency,active
wala ku kasugtan budlay gid ko magginhawa subong na gid,difficulty breathing,Respiratory,Critical,emergency,active
wala ku kasugtan gahabok dila ko gid gid,swollen tongue,Swelling,High,emergency,active
wala ku kasugtan gahabok dila ko gid gid ko,swollen tongue,Swelling,High,emergency,active
wala ku kasugtan gahabok dila ko gid ko gid,swollen tongue,Swelling,High,emergency,active
wala ku kasugtan gahabok dila ko gid man,swollen tongue,Swelling,High,emergency,active
wala ku kasugtan gahabok dila ko gid na gid,swollen tongue,Swelling,High,emergency,active
wala ku kasugtan ginkagat sang ido ko kag nagdugo gid,dog bite with bleeding,Bite,Critical,emergency,active
wala ku kasugtan ginkagat sang ido ko kag nagdugo gid ko,dog bite with bleeding,Bite,Critical,emergency,active
wala ku kasugtan ginkagat sang ido ko kag nagdugo ko gid,dog bite with bleeding,Bite,Critical,emergency,active
wala ku kasugtan ginkagat sang ido ko kag nagdugo man,dog bite with bleeding,Bite,Critical,emergency,active
wala ku kasugtan ginkagat sang ido ko kag nagdugo na gid,dog bite with bleeding,Bite,Critical,emergency,active
wala ku kasugtan ginsumbag ko kag nabun-og ulo gid,physical assault with head bruise,Trauma,High,emergency,active
wala ku kasugtan ginsumbag ko kag nabun-og ulo gid ko,physical assault with head bruise,Trauma,High,emergency,active
wala ku kasugtan ginsumbag ko kag nabun-og ulo ko gid,physical assault with head bruise,Trauma,High,emergency,active
wala ku kasugtan ginsumbag ko kag nabun-og ulo man,physical assault with head bruise,Trauma,High,emergency,active
wala ku kasugtan ginsumbag ko kag nabun-og ulo na gid,physical assault with head bruise,Trauma,High,emergency,active
wala ku kasugtan may pilas ko sa kamot kag nagdugo gid,bleeding hand wound,Wound,High,emergency,active
wala ku kasugtan may pilas ko sa kamot kag nagdugo gid ko,bleeding hand wound,Wound,High,emergency,active
wala ku kasugtan may pilas ko sa kamot kag nagdugo ko gid,bleeding hand wound,Wound,High,emergency,active
wala ku kasugtan may pilas ko sa kamot kag nagdugo man,bleeding hand wound,Wound,High,emergency,active
wala ku kasugtan may pilas ko sa kamot kag nagdugo na gid,bleeding hand wound,Wound,High,emergency,active
wala ku kasugtan nabali kamot ko sang natumba gid,hand fracture,Fracture,High,emergency,active
wala ku kasugtan nabali kamot ko sang natumba gid ko,hand fracture,Fracture,High,emergency,active
wala ku kasugtan nabali kamot ko sang natumba ko gid,hand fracture,Fracture,High,emergency,active
wala ku kasugtan nabali kamot ko sang natumba man,hand fracture,Fracture,High,emergency,active
wala ku kasugtan nabali kamot ko sang natumba na gid,hand fracture,Fracture,High,emergency,active
wala ku kasugtan nabunggo ko sa salakyan kag nagdugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
wala ku kasugtan nabunggo ko sa salakyan kag nagdugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
wala ku kasugtan nabunggo ko sa salakyan kag nagdugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
wala ku kasugtan nabunggo ko sa salakyan kag nagdugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
wala ku kasugtan nabunggo ko sa salakyan kag nagdugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
wala ku kasugtan nagdugo ulo ko pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
wala ku kasugtan nagdugo ulo ko pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
wala ku kasugtan nagdugo ulo ko pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
wala ku kasugtan nagdugo ulo ko pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
wala ku kasugtan nagdugo ulo ko pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
wala ku kasugtan nakuryente ko sang kuryente gid,electrical injury,Trauma,Critical,emergency,active
wala ku kasugtan nakuryente ko sang kuryente gid ko,electrical injury,Trauma,Critical,emergency,active
wala ku kasugtan nakuryente ko sang kuryente ko gid,electrical injury,Trauma,Critical,emergency,active
wala ku kasugtan nakuryente ko sang kuryente man,electrical injury,Trauma,Critical,emergency,active
wala ku kasugtan nakuryente ko sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
wala ku kasugtan nautod tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
wala ku kasugtan nautod tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
wala ku kasugtan nautod tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
wala ku kasugtan nautod tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
wala ku kasugtan nautod tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
wala na ko kusog,fatigue,General,Medium,routine,active
basin gadugo bilat ko,vaginal bleeding,gynecologic_symptom,High,urgent,active
basin gahubag itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
basin kakatol bilat ko,vaginal itching,female_reproductive_symptom,Low,routine,active
basin masakit ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
basin may nana sa bilat ko,vaginal infection,infection,High,urgent,active
daw gadugo bilat ko,vaginal bleeding,gynecologic_symptom,High,urgent,active
daw gahubag itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
daw kakatol bilat ko,vaginal itching,female_reproductive_symptom,Low,routine,active
daw masakit ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
daw may bukol sa akon ari,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon ary,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon bilad,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon bilat,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon itlog,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon itlug,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa akon singit,groin lump,musculoskeletal,Severe,urgent,active
daw may bukol sa ari akon,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ari ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ari ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ary akon,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ary ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa ary ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilad akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilad ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilad ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilat akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilat ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa bilat ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlog akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlog ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlog ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlug akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlug ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa itlug ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
daw may bukol sa singit akon,groin lump,musculoskeletal,Severe,urgent,active
daw may bukol sa singit ko,groin lump,musculoskeletal,Severe,urgent,active
daw may nana sa bilat ko,vaginal infection,infection,High,urgent,active
doc gadugo bilat ko,vaginal bleeding,gynecologic_symptom,High,urgent,active
doc gahubag itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
doc kakatol bilat ko,vaginal itching,female_reproductive_symptom,Low,routine,active
doc masakit ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
doc may nana sa bilat ko,vaginal infection,infection,High,urgent,active
dugo ari,penile bleeding,male_reproductive_symptom,High,urgent,active
dugo bilat,vaginal bleeding,gynecologic_symptom,High,urgent,active
dugo gid indi mapunggan sa ari ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa ari ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa ary ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa ary ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa bilad ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid indi mapunggan sa bilad ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid indi mapunggan sa bilat ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid indi mapunggan sa bilat ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid indi mapunggan sa itlog ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa itlog ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa itlug ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid indi mapunggan sa itlug ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa ari ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa ari ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa ary ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa ary ko ko,severe penis bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa bilad ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid sa bilad ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid sa bilat ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid sa bilat ko ko,severe vagina bleeding,gynecologic_symptom,Critical,emergency,active
dugo gid sa itlog ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa itlog ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa itlug ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
dugo gid sa itlug ko ko,severe testicle bleeding,male_reproductive_symptom,Critical,emergency,active
gadugo acun itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo acun itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilad ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo bilat ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid acun itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilad ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid bilat ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
gadugo gid itlog acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlog ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
gadugo gid itlug akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
