hiligaynon_term,english_term,medical_category,severity,triage_level,status
grabe gid nagadugo grabe ulo ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ulo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ulo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe ulo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ulo ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ulo ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe ulo ko akon,severe bleeding,bleeding,Critical,emergency,active
ginahilanat talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat gid talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat gid bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat grabe bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat gid bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat grabe bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat gid bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat grabe bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat gid kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat gid kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat grabe kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat gid dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat grabe dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat gid dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat grabe dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat gid dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat grabe dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat gid ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat grabe ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat gid ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat grabe ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat gid ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat grabe ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat gid dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat grabe dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat gid dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat grabe dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat gid dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat grabe dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat gid pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat grabe pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat gid pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat grabe pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat gid pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat grabe pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat gid tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat grabe tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat gid tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat grabe tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat gid tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat grabe tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat singit ko,groin fever,general,Moderate,urgent,active
ginahilanat gid singit ko,groin fever,general,Moderate,urgent,active
ginahilanat grabe singit ko,groin fever,general,Moderate,urgent,active
ginahilanat singit akon,groin fever,general,Moderate,urgent,active
ginahilanat gid singit akon,groin fever,general,Moderate,urgent,active
ginahilanat grabe singit akon,groin fever,general,Moderate,urgent,active
ginahilanat singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat gid singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat grabe singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat gid ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat grabe ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat gid ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat grabe ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat gid ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat grabe ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat gid abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat grabe abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat gid abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat grabe abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat gid abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat grabe abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat gid tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat grabe tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat gid tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat grabe tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat gid tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat grabe tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat likod ko,back fever,general,Moderate,urgent,active
ginahilanat gid likod ko,back fever,general,Moderate,urgent,active
ginahilanat grabe likod ko,back fever,general,Moderate,urgent,active
ginahilanat likod akon,back fever,general,Moderate,urgent,active
ginahilanat gid likod akon,back fever,general,Moderate,urgent,active
ginahilanat grabe likod akon,back fever,general,Moderate,urgent,active
ginahilanat likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat gid likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat grabe likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat gid kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat grabe kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat gid kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat grabe kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat gid kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat grabe kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat gid tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat grabe tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat gid tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat grabe tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat gid tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat grabe tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat gid tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat grabe tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat gid tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat grabe tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat gid tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat grabe tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat itlog ko,fever,general,Moderate,urgent,active
ginahilanat gid itlog ko,fever,general,Moderate,urgent,active
ginahilanat grabe itlog ko,fever,general,Moderate,urgent,active
ginahilanat itlog akon,fever,general,Moderate,urgent,active
ginahilanat gid itlog akon,fever,general,Moderate,urgent,active
ginahilanat grabe itlog akon,fever,general,Moderate,urgent,active
ginahilanat itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat gid itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat grabe itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat grabe bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat lawas ko,body fever,general,Moderate,urgent,active
ginahilanat gid lawas ko,body fever,general,Moderate,urgent,active
ginahilanat grabe lawas ko,body fever,general,Moderate,urgent,active
ginahilanat lawas akon,body fever,general,Moderate,urgent,active
ginahilanat gid lawas akon,body fever,general,Moderate,urgent,active
ginahilanat grabe lawas akon,body fever,general,Moderate,urgent,active
ginahilanat lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat gid lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat grabe lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat gid bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat grabe bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat gid bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat grabe bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat gid bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat grabe bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat gid kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat grabe kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat gid kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat grabe kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat gid kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat grabe kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat mata ko,eye fever,general,Moderate,urgent,active
ginahilanat gid mata ko,eye fever,general,Moderate,urgent,active
ginahilanat grabe mata ko,eye fever,general,Moderate,urgent,active
ginahilanat mata akon,eye fever,general,Moderate,urgent,active
ginahilanat gid mata akon,eye fever,general,Moderate,urgent,active
ginahilanat grabe mata akon,eye fever,general,Moderate,urgent,active
ginahilanat mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat gid mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat grabe mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat baba ko,chin fever,general,Moderate,urgent,active
ginahilanat gid baba ko,chin fever,general,Moderate,urgent,active
ginahilanat grabe baba ko,chin fever,general,Moderate,urgent,active
ginahilanat baba akon,chin fever,general,Moderate,urgent,active
ginahilanat gid baba akon,chin fever,general,Moderate,urgent,active
ginahilanat grabe baba akon,chin fever,general,Moderate,urgent,active
ginahilanat baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat gid baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat grabe baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat gid dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat grabe dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat gid dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat grabe dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat gid dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat grabe dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat liog ko,neck fever,general,Moderate,urgent,active
ginahilanat gid liog ko,neck fever,general,Moderate,urgent,active
ginahilanat grabe liog ko,neck fever,general,Moderate,urgent,active
ginahilanat liog akon,neck fever,general,Moderate,urgent,active
ginahilanat gid liog akon,neck fever,general,Moderate,urgent,active
ginahilanat grabe liog akon,neck fever,general,Moderate,urgent,active
ginahilanat liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat gid liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat grabe liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat gid siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat grabe siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat gid siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat grabe siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat gid siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat grabe siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat gid tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat grabe tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat gid tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat grabe tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat gid tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat grabe tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat gid lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat grabe lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat gid lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat grabe lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat gid lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat grabe lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat gid kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat grabe kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat gid kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat grabe kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat gid kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat grabe kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat gid hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat grabe hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat gid hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat grabe hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat gid hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat grabe hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat titi ko,breast fever,general,Moderate,urgent,active
ginahilanat gid titi ko,breast fever,general,Moderate,urgent,active
ginahilanat grabe titi ko,breast fever,general,Moderate,urgent,active
ginahilanat titi akon,breast fever,general,Moderate,urgent,active
ginahilanat gid titi akon,breast fever,general,Moderate,urgent,active
ginahilanat grabe titi akon,breast fever,general,Moderate,urgent,active
ginahilanat titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat gid titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat grabe titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat ari ko,penis fever,general,Moderate,urgent,active
ginahilanat gid ari ko,penis fever,general,Moderate,urgent,active
ginahilanat grabe ari ko,penis fever,general,Moderate,urgent,active
ginahilanat ari akon,penis fever,general,Moderate,urgent,active
ginahilanat gid ari akon,penis fever,general,Moderate,urgent,active
ginahilanat grabe ari akon,penis fever,general,Moderate,urgent,active
ginahilanat ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat gid ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat grabe ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat ulo ko,head fever,general,Moderate,urgent,active
ginahilanat gid ulo ko,head fever,general,Moderate,urgent,active
ginahilanat grabe ulo ko,head fever,general,Moderate,urgent,active
ginahilanat ulo akon,head fever,general,Moderate,urgent,active
ginahilanat gid ulo akon,head fever,general,Moderate,urgent,active
ginahilanat grabe ulo akon,head fever,general,Moderate,urgent,active
ginahilanat ulo ko akon,head fever,general,Moderate,urgent,active
ginahilanat gid ulo ko akon,head fever,general,Moderate,urgent,active
ginahilanat grabe ulo ko akon,head fever,general,Moderate,urgent,active
hilanat talukap mata ko,eyelid fever,general,Moderate,urgent,active
hilanat gid talukap mata ko,eyelid high fever,general,Moderate,urgent,active
hilanat grabe talukap mata ko,eyelid fever,general,Moderate,urgent,active
hilanat talukap mata akon,eyelid fever,general,Moderate,urgent,active
hilanat gid talukap mata akon,eyelid high fever,general,Moderate,urgent,active
hilanat grabe talukap mata akon,eyelid fever,general,Moderate,urgent,active
hilanat talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
hilanat gid talukap mata ko akon,eyelid high fever,general,Moderate,urgent,active
hilanat grabe talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
hilanat bukongbukong ko,ankle fever,general,Moderate,urgent,active
hilanat gid bukongbukong ko,ankle high fever,general,Moderate,urgent,active
hilanat grabe bukongbukong ko,ankle fever,general,Moderate,urgent,active
hilanat bukongbukong akon,ankle fever,general,Moderate,urgent,active
hilanat gid bukongbukong akon,ankle high fever,general,Moderate,urgent,active
hilanat grabe bukongbukong akon,ankle fever,general,Moderate,urgent,active
hilanat bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
hilanat gid bukongbukong ko akon,ankle high fever,general,Moderate,urgent,active
hilanat grabe bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
hilanat kilid mata ko,eyelid fever,general,Moderate,urgent,active
hilanat gid kilid mata ko,eyelid high fever,general,Moderate,urgent,active
hilanat grabe kilid mata ko,eyelid fever,general,Moderate,urgent,active
hilanat kilid mata akon,eyelid fever,general,Moderate,urgent,active
hilanat gid kilid mata akon,eyelid high fever,general,Moderate,urgent,active
hilanat grabe kilid mata akon,eyelid fever,general,Moderate,urgent,active
hilanat kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
hilanat gid kilid mata ko akon,eyelid high fever,general,Moderate,urgent,active
hilanat grabe kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
hilanat dalunggan ko,ear fever,general,Moderate,urgent,active
hilanat gid dalunggan ko,ear high fever,general,Moderate,urgent,active
hilanat grabe dalunggan ko,ear fever,general,Moderate,urgent,active
hilanat dalunggan akon,ear fever,general,Moderate,urgent,active
hilanat gid dalunggan akon,ear high fever,general,Moderate,urgent,active
hilanat grabe dalunggan akon,ear fever,general,Moderate,urgent,active
hilanat dalunggan ko akon,ear fever,general,Moderate,urgent,active
hilanat gid dalunggan ko akon,ear high fever,general,Moderate,urgent,active
hilanat grabe dalunggan ko akon,ear fever,general,Moderate,urgent,active
hilanat ngabil ko,lip fever,general,Moderate,urgent,active
hilanat gid ngabil ko,lip high fever,general,Moderate,urgent,active
hilanat grabe ngabil ko,lip fever,general,Moderate,urgent,active
hilanat ngabil akon,lip fever,general,Moderate,urgent,active
hilanat gid ngabil akon,lip high fever,general,Moderate,urgent,active
hilanat grabe ngabil akon,lip fever,general,Moderate,urgent,active
hilanat ngabil ko akon,lip fever,general,Moderate,urgent,active
hilanat gid ngabil ko akon,lip high fever,general,Moderate,urgent,active
hilanat grabe ngabil ko akon,lip fever,general,Moderate,urgent,active
hilanat dughan ko,chest fever,general,Moderate,urgent,active
hilanat gid dughan ko,chest high fever,general,Moderate,urgent,active
hilanat grabe dughan ko,chest fever,general,Moderate,urgent,active
hilanat dughan akon,chest fever,general,Moderate,urgent,active
hilanat gid dughan akon,chest high fever,general,Moderate,urgent,active
hilanat grabe dughan akon,chest fever,general,Moderate,urgent,active
hilanat dughan ko akon,chest fever,general,Moderate,urgent,active
hilanat gid dughan ko akon,chest high fever,general,Moderate,urgent,active
hilanat grabe dughan ko akon,chest fever,general,Moderate,urgent,active
hilanat pisngi ko,cheek fever,general,Moderate,urgent,active
hilanat gid pisngi ko,cheek high fever,general,Moderate,urgent,active
hilanat grabe pisngi ko,cheek fever,general,Moderate,urgent,active
hilanat pisngi akon,cheek fever,general,Moderate,urgent,active
hilanat gid pisngi akon,cheek high fever,general,Moderate,urgent,active
hilanat grabe pisngi akon,cheek fever,general,Moderate,urgent,active
hilanat pisngi ko akon,cheek fever,general,Moderate,urgent,active
hilanat gid pisngi ko akon,cheek high fever,general,Moderate,urgent,active
hilanat grabe pisngi ko akon,cheek fever,general,Moderate,urgent,active
hilanat tungod ko,throat fever,general,Moderate,urgent,active
hilanat gid tungod ko,throat high fever,general,Moderate,urgent,active
hilanat grabe tungod ko,throat fever,general,Moderate,urgent,active
hilanat tungod akon,throat fever,general,Moderate,urgent,active
hilanat gid tungod akon,throat high fever,general,Moderate,urgent,active
hilanat grabe tungod akon,throat fever,general,Moderate,urgent,active
hilanat tungod ko akon,throat fever,general,Moderate,urgent,active
hilanat gid tungod ko akon,throat high fever,general,Moderate,urgent,active
hilanat grabe tungod ko akon,throat fever,general,Moderate,urgent,active
hilanat singit ko,groin fever,general,Moderate,urgent,active
hilanat gid singit ko,groin high fever,general,Moderate,urgent,active
hilanat grabe singit ko,groin fever,general,Moderate,urgent,active
hilanat singit akon,groin fever,general,Moderate,urgent,active
hilanat gid singit akon,groin high fever,general,Moderate,urgent,active
hilanat grabe singit akon,groin fever,general,Moderate,urgent,active
hilanat singit ko akon,groin fever,general,Moderate,urgent,active
hilanat gid singit ko akon,groin high fever,general,Moderate,urgent,active
hilanat grabe singit ko akon,groin fever,general,Moderate,urgent,active
hilanat ilong ko,nose fever,general,Moderate,urgent,active
hilanat gid ilong ko,nose high fever,general,Moderate,urgent,active
hilanat grabe ilong ko,nose fever,general,Moderate,urgent,active
hilanat ilong akon,nose fever,general,Moderate,urgent,active
hilanat gid ilong akon,nose high fever,general,Moderate,urgent,active
hilanat grabe ilong akon,nose fever,general,Moderate,urgent,active
hilanat ilong ko akon,nose fever,general,Moderate,urgent,active
hilanat gid ilong ko akon,nose high fever,general,Moderate,urgent,active
hilanat grabe ilong ko akon,nose fever,general,Moderate,urgent,active
hilanat abaga ko,shoulder fever,general,Moderate,urgent,active
hilanat gid abaga ko,shoulder high fever,general,Moderate,urgent,active
hilanat grabe abaga ko,shoulder fever,general,Moderate,urgent,active
hilanat abaga akon,shoulder fever,general,Moderate,urgent,active
hilanat gid abaga akon,shoulder high fever,general,Moderate,urgent,active
hilanat grabe abaga akon,shoulder fever,general,Moderate,urgent,active
hilanat abaga ko akon,shoulder fever,general,Moderate,urgent,active
hilanat gid abaga ko akon,shoulder high fever,general,Moderate,urgent,active
hilanat grabe abaga ko akon,shoulder fever,general,Moderate,urgent,active
hilanat tiyan ko,abdomen fever,general,Moderate,urgent,active
hilanat gid tiyan ko,abdomen high fever,general,Moderate,urgent,active
hilanat grabe tiyan ko,abdomen fever,general,Moderate,urgent,active
hilanat tiyan akon,abdomen fever,general,Moderate,urgent,active
hilanat gid tiyan akon,abdomen high fever,general,Moderate,urgent,active
hilanat grabe tiyan akon,abdomen fever,general,Moderate,urgent,active
hilanat tiyan ko akon,abdomen fever,general,Moderate,urgent,active
hilanat gid tiyan ko akon,abdomen high fever,general,Moderate,urgent,active
hilanat grabe tiyan ko akon,abdomen fever,general,Moderate,urgent,active
hilanat likod ko,back fever,general,Moderate,urgent,active
hilanat gid likod ko,back high fever,general,Moderate,urgent,active
hilanat grabe likod ko,back fever,general,Moderate,urgent,active
hilanat likod akon,back fever,general,Moderate,urgent,active
