hiligaynon_term,english_term,medical_category,severity,triage_level,status
wala maka-ihi dila ko,tongue urinary retention,urinary,Severe,emergency,active
wala maka-ihi dila akon,tongue urinary retention,urinary,Severe,emergency,active
wala maka-ihi liog ko,neck urinary retention,urinary,Severe,emergency,active
wala maka-ihi liog akon,neck urinary retention,urinary,Severe,emergency,active
wala maka-ihi siko ko,elbow urinary retention,urinary,Severe,emergency,active
wala maka-ihi siko akon,elbow urinary retention,urinary,Severe,emergency,active
wala maka-ihi tiil ko,foot urinary retention,urinary,Severe,emergency,active
wala maka-ihi tiil akon,foot urinary retention,urinary,Severe,emergency,active
wala maka-ihi lasi ko,wound site urinary retention,urinary,Severe,emergency,active
wala maka-ihi lasi akon,wound site urinary retention,urinary,Severe,emergency,active
wala maka-ihi kuko ko,nail urinary retention,urinary,Severe,emergency,active
wala maka-ihi kuko akon,nail urinary retention,urinary,Severe,emergency,active
wala maka-ihi hita ko,thigh urinary retention,urinary,Severe,emergency,active
wala maka-ihi hita akon,thigh urinary retention,urinary,Severe,emergency,active
wala maka-ihi titi ko,breast urinary retention,urinary,Severe,emergency,active
wala maka-ihi titi akon,breast urinary retention,urinary,Severe,emergency,active
wala maka-ihi ari ko,penis urinary retention,urinary,Severe,emergency,active
wala maka-ihi ari akon,penis urinary retention,urinary,Severe,emergency,active
wala maka-ihi ulo ko,head urinary retention,urinary,Severe,emergency,active
wala maka-ihi ulo akon,head urinary retention,urinary,Severe,emergency,active
alta presyon talukap mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon talukap mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bukongbukong ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bukongbukong akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kilid mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kilid mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dalunggan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dalunggan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ngabil ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ngabil akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dughan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dughan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon pisngi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon pisngi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tungod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tungod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon singit ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon singit akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ilong ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ilong akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon abaga ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon abaga akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tiyan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tiyan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon likod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon likod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kamot ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kamot akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tudlo ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tudlo akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tuhod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tuhod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon itlog ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon itlog akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bilat ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bilat akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bilad ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bilad akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon lawas ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon lawas akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bayag ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon bayag akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kipay ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kipay akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon baba ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon baba akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dila ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon dila akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon liog ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon liog akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon siko ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon siko akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tiil ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon tiil akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon lasi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon lasi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kuko ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon kuko akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon hita ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon hita akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon titi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon titi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ari ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ari akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ulo ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ulo akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon,hypertension,cardiovascular,Moderate,urgent,active
taas presyon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko talukap mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko talukap mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bukongbukong ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bukongbukong akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kilid mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kilid mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dalunggan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dalunggan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ngabil ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ngabil akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dughan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dughan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko pisngi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko pisngi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tungod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tungod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko singit ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko singit akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ilong ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ilong akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko abaga ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko abaga akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tiyan ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tiyan akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko likod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko likod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kamot ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kamot akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tudlo ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tudlo akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tuhod ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tuhod akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko itlog ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko itlog akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bilat ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bilat akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bilad ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bilad akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko lawas ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko lawas akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bayag ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko bayag akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kipay ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kipay akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko mata ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko mata akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko baba ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko baba akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dila ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko dila akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko liog ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko liog akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko siko ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko siko akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tiil ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko tiil akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko lasi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko lasi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kuko ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko kuko akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko hita ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko hita akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko titi ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko titi akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ari ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ari akon,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ulo ko,hypertension,cardiovascular,Moderate,urgent,active
alta presyon ko ulo akon,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon talukap mata ko,eyelid hypertension,cardiovascular,Moderate,urgent,active
mataas presyon talukap mata akon,eyelid hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bukongbukong ko,ankle hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bukongbukong akon,ankle hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kilid mata ko,eyelid hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kilid mata akon,eyelid hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dalunggan ko,ear hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dalunggan akon,ear hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ngabil ko,lip hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ngabil akon,lip hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dughan ko,chest hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dughan akon,chest hypertension,cardiovascular,Moderate,urgent,active
mataas presyon pisngi ko,cheek hypertension,cardiovascular,Moderate,urgent,active
mataas presyon pisngi akon,cheek hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tungod ko,throat hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tungod akon,throat hypertension,cardiovascular,Moderate,urgent,active
mataas presyon singit ko,groin hypertension,cardiovascular,Moderate,urgent,active
mataas presyon singit akon,groin hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ilong ko,nose hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ilong akon,nose hypertension,cardiovascular,Moderate,urgent,active
mataas presyon abaga ko,shoulder hypertension,cardiovascular,Moderate,urgent,active
mataas presyon abaga akon,shoulder hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tiyan ko,abdomen hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tiyan akon,abdomen hypertension,cardiovascular,Moderate,urgent,active
mataas presyon likod ko,back hypertension,cardiovascular,Moderate,urgent,active
mataas presyon likod akon,back hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kamot ko,hand hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kamot akon,hand hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tudlo ko,finger hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tudlo akon,finger hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tuhod ko,knee hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tuhod akon,knee hypertension,cardiovascular,Moderate,urgent,active
mataas presyon itlog ko,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon itlog akon,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bilat ko,vagina hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bilat akon,vagina hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bilad ko,vagina hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bilad akon,vagina hypertension,cardiovascular,Moderate,urgent,active
mataas presyon lawas ko,body hypertension,cardiovascular,Moderate,urgent,active
mataas presyon lawas akon,body hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bayag ko,scrotum hypertension,cardiovascular,Moderate,urgent,active
mataas presyon bayag akon,scrotum hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kipay ko,vulva hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kipay akon,vulva hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ko,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon akon,hypertension,cardiovascular,Moderate,urgent,active
mataas presyon baba ko,chin hypertension,cardiovascular,Moderate,urgent,active
mataas presyon baba akon,chin hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dila ko,tongue hypertension,cardiovascular,Moderate,urgent,active
mataas presyon dila akon,tongue hypertension,cardiovascular,Moderate,urgent,active
mataas presyon liog ko,neck hypertension,cardiovascular,Moderate,urgent,active
mataas presyon liog akon,neck hypertension,cardiovascular,Moderate,urgent,active
mataas presyon siko ko,elbow hypertension,cardiovascular,Moderate,urgent,active
mataas presyon siko akon,elbow hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tiil ko,foot hypertension,cardiovascular,Moderate,urgent,active
mataas presyon tiil akon,foot hypertension,cardiovascular,Moderate,urgent,active
mataas presyon lasi ko,wound site hypertension,cardiovascular,Moderate,urgent,active
mataas presyon lasi akon,wound site hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kuko ko,nail hypertension,cardiovascular,Moderate,urgent,active
mataas presyon kuko akon,nail hypertension,cardiovascular,Moderate,urgent,active
mataas presyon hita ko,thigh hypertension,cardiovascular,Moderate,urgent,active
mataas presyon hita akon,thigh hypertension,cardiovascular,Moderate,urgent,active
mataas presyon titi ko,breast hypertension,cardiovascular,Moderate,urgent,active
mataas presyon titi akon,breast hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ari ko,penis hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ari akon,penis hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ulo ko,head hypertension,cardiovascular,Moderate,urgent,active
mataas presyon ulo akon,head hypertension,cardiovascular,Moderate,urgent,active
taas presyon talukap mata ko,eyelid hypertension,cardiovascular,Moderate,urgent,active
taas presyon talukap mata akon,eyelid hypertension,cardiovascular,Moderate,urgent,active
taas presyon bukongbukong ko,ankle hypertension,cardiovascular,Moderate,urgent,active
taas presyon bukongbukong akon,ankle hypertension,cardiovascular,Moderate,urgent,active
taas presyon kilid mata ko,eyelid hypertension,cardiovascular,Moderate,urgent,active
taas presyon kilid mata akon,eyelid hypertension,cardiovascular,Moderate,urgent,active
taas presyon dalunggan ko,ear hypertension,cardiovascular,Moderate,urgent,active
taas presyon dalunggan akon,ear hypertension,cardiovascular,Moderate,urgent,active
taas presyon ngabil ko,lip hypertension,cardiovascular,Moderate,urgent,active
taas presyon ngabil akon,lip hypertension,cardiovascular,Moderate,urgent,active
taas presyon dughan ko,chest hypertension,cardiovascular,Moderate,urgent,active
taas presyon dughan akon,chest hypertension,cardiovascular,Moderate,urgent,active
taas presyon pisngi ko,cheek hypertension,cardiovascular,Moderate,urgent,active
taas presyon pisngi akon,cheek hypertension,cardiovascular,Moderate,urgent,active
taas presyon tungod ko,throat hypertension,cardiovascular,Moderate,urgent,active
taas presyon tungod akon,throat hypertension,cardiovascular,Moderate,urgent,active
taas presyon singit ko,groin hypertension,cardiovascular,Moderate,urgent,active
taas presyon singit akon,groin hypertension,cardiovascular,Moderate,urgent,active
taas presyon ilong ko,nose hypertension,cardiovascular,Moderate,urgent,active
taas presyon ilong akon,nose hypertension,cardiovascular,Moderate,urgent,active
taas presyon abaga ko,shoulder hypertension,cardiovascular,Moderate,urgent,active
taas presyon abaga akon,shoulder hypertension,cardiovascular,Moderate,urgent,active
taas presyon tiyan ko,abdomen hypertension,cardiovascular,Moderate,urgent,active
taas presyon tiyan akon,abdomen hypertension,cardiovascular,Moderate,urgent,active
taas presyon likod ko,back hypertension,cardiovascular,Moderate,urgent,active
taas presyon likod akon,back hypertension,cardiovascular,Moderate,urgent,active
taas presyon kamot ko,hand hypertension,cardiovascular,Moderate,urgent,active
taas presyon kamot akon,hand hypertension,cardiovascular,Moderate,urgent,active
taas presyon tudlo ko,finger hypertension,cardiovascular,Moderate,urgent,active
taas presyon tudlo akon,finger hypertension,cardiovascular,Moderate,urgent,active
taas presyon tuhod ko,knee hypertension,cardiovascular,Moderate,urgent,active
taas presyon tuhod akon,knee hypertension,cardiovascular,Moderate,urgent,active
taas presyon itlog ko,hypertension,cardiovascular,Moderate,urgent,active
taas presyon itlog akon,hypertension,cardiovascular,Moderate,urgent,active
taas presyon bilat ko,vagina hypertension,cardiovascular,Moderate,urgent,active
taas presyon bilat akon,vagina hypertension,cardiovascular,Moderate,urgent,active
taas presyon bilad ko,vagina hypertension,cardiovascular,Moderate,urgent,active
taas presyon bilad akon,vagina hypertension,cardiovascular,Moderate,urgent,active
taas presyon lawas ko,body hypertension,cardiovascular,Moderate,urgent,active
taas presyon lawas akon,body hypertension,cardiovascular,Moderate,urgent,active
taas presyon bayag ko,scrotum hypertension,cardiovascular,Moderate,urgent,active
taas presyon bayag akon,scrotum hypertension,cardiovascular,Moderate,urgent,active
taas presyon kipay ko,vulva hypertension,cardiovascular,Moderate,urgent,active
taas presyon kipay akon,vulva hypertension,cardiovascular,Moderate,urgent,active
taas presyon mata ko,eye hypertension,cardiovascular,Moderate,urgent,active
taas presyon mata akon,eye hypertension,cardiovascular,Moderate,urgent,active
taas presyon baba ko,chin hypertension,cardiovascular,Moderate,urgent,active
taas presyon baba akon,chin hypertension,cardiovascular,Moderate,urgent,active
taas presyon dila ko,tongue hypertension,cardiovascular,Moderate,urgent,active
taas presyon dila akon,tongue hypertension,cardiovascular,Moderate,urgent,active
taas presyon liog ko,neck hypertension,cardiovascular,Moderate,urgent,active
taas presyon liog akon,neck hypertension,cardiovascular,Moderate,urgent,active
taas presyon siko ko,elbow hypertension,cardiovascular,Moderate,urgent,active
taas presyon siko akon,elbow hypertension,cardiovascular,Moderate,urgent,active
taas presyon tiil ko,foot hypertension,cardiovascular,Moderate,urgent,active
taas presyon tiil akon,foot hypertension,cardiovascular,Moderate,urgent,active
taas presyon lasi ko,wound site hypertension,cardiovascular,Moderate,urgent,active
taas presyon lasi akon,wound site hypertension,cardiovascular,Moderate,urgent,active
taas presyon kuko ko,nail hypertension,cardiovascular,Moderate,urgent,active
taas presyon kuko akon,nail hypertension,cardiovascular,Moderate,urgent,active
taas presyon hita ko,thigh hypertension,cardiovascular,Moderate,urgent,active
taas presyon hita akon,thigh hypertension,cardiovascular,Moderate,urgent,active
taas presyon titi ko,breast hypertension,cardiovascular,Moderate,urgent,active
taas presyon titi akon,breast hypertension,cardiovascular,Moderate,urgent,active
taas presyon ari ko,penis hypertension,cardiovascular,Moderate,urgent,active
taas presyon ari akon,penis hypertension,cardiovascular,Moderate,urgent,active
taas presyon ulo ko,head hypertension,cardiovascular,Moderate,urgent,active
taas presyon ulo akon,head hypertension,cardiovascular,Moderate,urgent,active
nabun-og ulo talukap mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo talukap mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo bukongbukong ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo bukongbukong akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo kilid mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo kilid mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo dalunggan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo dalunggan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ngabil ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ngabil akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo dughan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo dughan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo pisngi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo pisngi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo tungod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo tungod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo singit ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo singit akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ilong ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ilong akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo abaga ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo abaga akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo tiyan ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo tiyan akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo likod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo likod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo kamot ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo kamot akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo tudlo ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo tudlo akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo tuhod ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo tuhod akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo itlog ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo itlog akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo bilat ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo bilat akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo bilad ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo bilad akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo lawas ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo lawas akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo bayag ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo bayag akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo kipay ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo kipay akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo mata ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo mata akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo baba ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo baba akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo dila ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo dila akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo liog ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo liog akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo siko ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo siko akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo tiil ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo tiil akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo lasi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo lasi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo kuko ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo kuko akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo hita ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo hita akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo titi ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo titi akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ari ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo ari akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo ko,head head injury,trauma,Severe,emergency,active
nabun-og ulo akon,head head injury,trauma,Severe,emergency,active
nabun-og ulo,head head injury,trauma,Severe,emergency,active
nabunog ulo,head head injury,trauma,Severe,emergency,active
nasumbag ulo ko,head head injury,trauma,Severe,emergency,active
nabunog ulo talukap mata ko,head head injury,trauma,Severe,emergency,active
nabunog ulo talukap mata akon,head head injury,trauma,Severe,emergency,active
nabunog ulo bukongbukong ko,head head injury,trauma,Severe,emergency,active
nabunog ulo bukongbukong akon,head head injury,trauma,Severe,emergency,active
nabunog ulo kilid mata ko,head head injury,trauma,Severe,emergency,active
nabunog ulo kilid mata akon,head head injury,trauma,Severe,emergency,active
nabunog ulo dalunggan ko,head head injury,trauma,Severe,emergency,active
nabunog ulo dalunggan akon,head head injury,trauma,Severe,emergency,active
nabunog ulo ngabil ko,head head injury,trauma,Severe,emergency,active
nabunog ulo ngabil akon,head head injury,trauma,Severe,emergency,active
nabunog ulo dughan ko,head head injury,trauma,Severe,emergency,active
nabunog ulo dughan akon,head head injury,trauma,Severe,emergency,active
nabunog ulo pisngi ko,head head injury,trauma,Severe,emergency,active
nabunog ulo pisngi akon,head head injury,trauma,Severe,emergency,active
nabunog ulo tungod ko,head head injury,trauma,Severe,emergency,active
nabunog ulo tungod akon,head head injury,trauma,Severe,emergency,active
nabunog ulo singit ko,head head injury,trauma,Severe,emergency,active
nabunog ulo singit akon,head head injury,trauma,Severe,emergency,active
nabunog ulo ilong ko,head head injury,trauma,Severe,emergency,active
nabunog ulo ilong akon,head head injury,trauma,Severe,emergency,active
nabunog ulo abaga ko,head head injury,trauma,Severe,emergency,active
nabunog ulo abaga akon,head head injury,trauma,Severe,emergency,active
nabunog ulo tiyan ko,head head injury,trauma,Severe,emergency,active
nabunog ulo tiyan akon,head head injury,trauma,Severe,emergency,active
nabunog ulo likod ko,head head injury,trauma,Severe,emergency,active
nabunog ulo likod akon,head head injury,trauma,Severe,emergency,active
nabunog ulo kamot ko,head head injury,trauma,Severe,emergency,active
nabunog ulo kamot akon,head head injury,trauma,Severe,emergency,active
nabunog ulo tudlo ko,head head injury,trauma,Severe,emergency,active
nabunog ulo tudlo akon,head head injury,trauma,Severe,emergency,active
